Time,VE,VN,VD,V,CoG,velHeading,CoG,slip,Gyro-z,
286572.8,-6.79,6.94,0.01,9.709155473,315.61,-44.37406955,-44.39,-0.015930446,0.246479135,
286573,-6.86,7.08,0.01,9.858295999,315.9,-44.09583751,-44.1,-0.004162492,0.527253751,
286573.2,-6.88,7.22,-0.04,9.97310383,316.38,-43.61866733,-43.62,-0.001332669,0.214764005,
286573.4,-7.03,7.27,-0.02,10.11305097,315.92,-44.03848278,-44.08,-0.041517216,-0.05015952,
286573.6,-7.09,7.39,-0.05,10.24110346,316.19,-43.81310255,-43.81,0.003102549,-0.035503236,
286573.8,-7.12,7.54,-0.03,10.37043876,316.61,-43.35895998,-43.39,-0.031040025,-0.458674579,
286574,-7.28,7.61,-0.12,10.53140541,316.28,-43.73038868,-43.72,0.010388685,-0.83928111,
286574.2,-7.32,7.67,-0.09,10.60241954,316.35,-43.66244965,-43.65,0.012449645,-0.550679436,
286574.4,-7.38,7.76,-0.06,10.7089682,316.42,-43.56223078,-43.58,-0.017769221,-0.310908382,
286574.6,-7.57,7.77,-0.1,10.8479399,315.77,-44.25303086,-44.23,0.023030856,-0.546392646,
286574.8,-7.59,7.76,-0.11,10.85475472,315.65,-44.36547985,-44.35,0.015479849,-0.257438171,
286575,-7.61,7.84,-0.04,10.92601025,315.84,-44.14711612,-44.16,-0.012883879,-0.377317109,
286575.2,-7.73,7.72,-0.02,10.92480206,314.98,-45.03708464,-45.02,0.017084642,-0.236702191,
286575.4,-7.51,7.96,0.04,10.94356889,316.65,-43.3338182,-43.35,-0.016181797,0.196372327,
286575.6,-7.66,7.86,0.12,10.97520843,315.72,-44.26169319,-44.28,-0.018306807,-0.094080051,
286575.8,-7.66,7.96,0.05,11.04704485,316.11,-43.89970417,-43.89,0.009704173,-0.136775718,
286576,-7.8,7.93,-0.01,11.12316951,315.47,-44.52649194,-44.53,-0.003508059,0.039330183,
286576.2,-7.82,7.99,0,11.18000447,315.61,-44.38394009,-44.39,-0.006059908,0.275063673,
286576.4,-7.87,8.1,0.02,11.29366637,315.82,-44.17488301,-44.18,-0.005116987,0.197335017,
286576.6,-7.94,8.18,0.01,11.39982456,315.85,-44.14702412,-44.15,-0.00297588,0.075361928,
286576.8,-8.03,8.24,-0.02,11.5055856,315.71,-44.26051349,-44.29,-0.029486515,0.018068931,
286577,-8.1,8.3,0.02,11.5974135,315.7,-44.30130562,-44.3,0.001305617,0.002495734,
286577.2,-8.17,8.38,0,11.70355929,315.7,-44.27302308,-44.3,-0.026976919,0.156595016,
286577.4,-8.21,8.5,0.01,11.81753358,315.97,-44.00573859,-44.03,-0.024261411,0.182664168,
286577.6,-8.32,8.51,-0.01,11.90136547,315.66,-44.35319455,-44.34,0.013194554,-0.081010217,
286577.8,-8.3,8.62,-0.05,11.96638625,316.07,-43.91652105,-43.93,-0.013478955,-0.782613954,
286578,-8.33,8.59,0.05,11.9656592,315.87,-44.11963769,-44.13,-0.010362312,-0.789930074,
286578.2,-8.37,8.57,0.03,11.97922368,315.66,-44.32357594,-44.34,-0.016424056,-0.686680656,
286578.4,-8.38,8.67,-0.02,12.05791441,315.96,-44.02556164,-44.04,-0.014438359,0.150805236,
286578.6,-8.44,8.53,-0.03,11.99977083,315.3,-44.69613602,-44.7,-0.003863984,-0.031253205,
286578.8,-8.42,8.71,-0.09,12.11447481,315.98,-44.03011156,-44.02,0.010111561,0.509699456,
286579,-8.41,8.66,-0.02,12.07160718,315.84,-44.16093024,-44.16,0.000930235,0.083405151,
286579.2,-8.51,8.76,-0.11,12.21301355,315.83,-44.17064595,-44.17,0.000645949,0.444693612,
286579.4,-8.54,8.71,-0.06,12.19818429,315.55,-44.43536422,-44.45,-0.01463578,0.035811186,
286579.6,-8.63,8.8,-0.04,12.3254574,315.56,-44.44119485,-44.44,0.001194855,0.138606309,
286579.8,-8.7,8.81,-0.03,12.38168405,315.36,-44.64006551,-44.64,6.55147E-05,-0.136526954,
286580,-8.66,8.89,-0.08,12.41078966,315.75,-44.24915812,-44.25,-0.000841876,0.268763649,
286580.2,-8.67,9,-0.14,12.49675558,316.1,-43.93008435,-43.9,0.030084353,-0.177783441,
286580.4,-8.79,8.97,-0.09,12.55886141,315.61,-44.41931941,-44.39,0.029319414,-0.246455553,
286580.6,-8.79,9.06,-0.09,12.62329989,315.84,-44.13340724,-44.16,-0.026592762,-0.433180174,
286580.8,-8.76,9.01,-0.09,12.56653095,315.82,-44.19397862,-44.18,0.013978618,-0.373917408,
286581,-8.74,9.05,-0.04,12.58133936,316.01,-44.00169229,-43.99,0.011692288,-0.372371648,
286581.2,-8.68,9.02,0.04,12.5180989,316.09,-43.89953844,-43.91,-0.010461556,-0.045704883,
286581.4,-8.74,8.91,0.05,12.48101358,315.53,-44.4481597,-44.47,-0.021840302,-0.193980399,
286581.6,-8.77,8.89,-0.06,12.48779404,315.41,-44.6106802,-44.59,0.020680197,-0.103612854,
286581.8,-8.83,8.88,-0.09,12.522911,315.14,-44.83823934,-44.86,-0.021760664,-0.222387149,
286582,-8.8,9.02,-0.14,12.60160307,315.73,-44.29268063,-44.27,0.022680631,-0.108847076,
286582.2,-8.96,8.98,-0.27,12.68550354,315.05,-44.93612513,-44.95,-0.013874867,-0.220289068,
286582.4,-9.01,9,-0.06,12.73499509,314.96,-45.03181331,-45.04,-0.008186689,0.177475029,
286582.6,-9.04,9.02,-0.09,12.7703563,314.93,-45.06345045,-45.07,-0.00654955,0.138629659,
286582.8,-9.07,9.08,-0.1,12.83399003,315.01,-44.96843208,-44.99,-0.021567919,0.143190414,
286583,-9.18,9.07,-0.16,12.90493317,314.67,-45.34534024,-45.33,0.015340242,-0.149150352,
286583.2,-9.22,9.23,-0.18,13.04612203,315.04,-44.96894538,-44.96,0.00894538,-0.080364031,
286583.4,-9.22,9.21,-0.14,13.0319799,314.98,-45.03108832,-45.02,0.01108832,0.119754325,
286583.6,-9.21,9.26,-0.05,13.0603101,315.14,-44.8448954,-44.86,-0.015104601,-0.089296656,
286583.8,-9.24,9.28,-0.02,13.09564813,315.12,-44.87625121,-44.88,-0.003748791,-0.000294078,
286584,-9.22,9.3,-0.05,13.09573977,315.24,-44.75250357,-44.76,-0.007496428,0.022567726,
286584.2,-9.22,9.26,-0.1,13.06736393,315.12,-44.87598335,-44.88,-0.004016645,-0.186358179,
286584.4,-9.21,9.21,-0.03,13.02490691,314.99,-45,-45.01,-0.01,-0.148911761,
286584.6,-9.13,9.2,-0.04,12.96136181,315.23,-44.78119558,-44.77,0.011195577,-0.012696687,
286584.8,-9.09,9.23,-0.18,12.95457448,315.45,-44.56215868,-44.55,0.01215868,-0.00350998,
286585,-9.22,9.19,-0.05,13.01785313,314.89,-45.09336621,-45.11,-0.016633793,0.068130656,
286585.2,-9.29,9.25,-0.04,13.10979023,314.86,-45.1236153,-45.14,-0.016384702,0.226707694,
286585.4,-9.25,9.29,-0.01,13.10979023,315.14,-44.8763847,-44.86,0.016384702,0.317746856,
286585.6,-9.33,9.41,0.02,13.25130182,315.24,-44.75540904,-44.76,-0.004590956,0.082393217,
286585.8,-9.47,9.5,-0.02,13.41383241,315.07,-44.90938999,-44.93,-0.020610013,0.161359683,
286586,-9.53,9.54,-0.09,13.48452817,315.02,-44.96995502,-44.98,-0.010044979,0.278148489,
286586.2,-9.57,9.73,-0.07,13.64762983,315.48,-44.52501996,-44.52,0.005019963,0.304302258,
286586.4,-9.78,9.72,-0.01,13.7886475,314.81,-45.17629415,-45.19,-0.01370585,0.225830546,
286586.6,-9.75,9.89,-0.02,13.88793001,315.4,-44.59158486,-44.6,-0.008415136,0.115770166,
286586.8,-9.85,9.94,-0.03,13.99378791,315.26,-44.73943484,-44.74,-0.000565165,0.181927586,
286587,-9.88,9.93,-0.05,14.00782995,315.12,-44.85538703,-44.88,-0.024612968,0.402181281,
286587.2,-9.81,9.99,-0.05,14.0012928,315.51,-44.47914363,-44.49,-0.010856375,0.441870739,
286587.4,-9.83,9.98,-0.03,14.00818689,315.43,-44.56616847,-44.57,-0.003831534,0.326905588,
286587.6,-9.76,9.89,-0.02,13.89495232,315.38,-44.62094948,-44.62,0.000949482,0.313764085,
286587.8,-9.77,9.91,-0.03,13.91621357,315.42,-44.59241495,-44.58,0.012414948,-0.131781938,
286588,-9.71,9.82,-0.07,13.81001448,315.32,-44.67729293,-44.68,-0.002707071,0.122161049,
286588.2,-9.66,9.78,0.04,13.74641772,315.35,-44.64632684,-44.65,-0.003673159,0.205643882,
286588.4,-9.65,9.79,-0.02,13.74651228,315.42,-44.58738321,-44.58,0.007383207,0.119653524,
286588.6,-9.63,9.79,-0.07,13.73247975,315.45,-44.52795482,-44.55,-0.022045175,-0.026107531,
286588.8,-9.63,9.86,0.01,13.78247075,315.67,-44.32388827,-44.33,-0.006111729,-0.007967161,
286589,-9.73,9.86,-0.01,13.85252685,315.37,-44.61978857,-44.63,-0.010211435,0.096767676,
286589.2,-9.74,9.9,-0.03,13.88803802,315.48,-44.53324226,-44.52,0.013242264,0.223395615,
286589.4,-9.71,9.97,-0.03,13.91707584,315.76,-44.2430876,-44.24,0.003087599,0.144905408,
286589.6,-9.82,9.96,0.01,13.98692246,315.43,-44.59447547,-44.57,0.024475471,0.150362731,
286589.8,-9.88,10,0.03,14.0575389,315.36,-44.65415442,-44.64,0.014154425,0.166636907,
286590,-9.84,10.15,-0.05,14.13676413,315.9,-44.11154237,-44.1,0.01154237,-0.031140845,
286590.2,-9.97,10.1,-0.03,14.19193081,315.37,-44.62888156,-44.63,-0.001118444,-0.018249031,
286590.4,-9.93,10.15,-0.03,14.19955633,315.65,-44.37228251,-44.35,0.022282512,-0.16856668,
286590.6,-10.01,10.19,0,14.28412405,315.49,-44.48945706,-44.51,-0.020542938,-0.627828953,
286590.8,-10.05,10.26,0,14.36210639,315.57,-44.40759798,-44.43,-0.022402016,-1.328573575,
286591,-10.07,10.26,0.02,14.37610865,315.53,-44.46454101,-44.47,-0.005458986,-1.737883708,
286591.2,-10.15,10.23,0.07,14.41094723,315.22,-44.77509132,-44.78,-0.004908676,-1.717960605,
286591.4,-10.33,10.2,0,14.51719325,314.64,-45.3628033,-45.36,0.002803302,-2.056470722,
286591.6,-10.46,10.14,-0.03,14.56815706,314.12,-45.88995995,-45.88,0.009959947,-1.85005003,
286591.8,-10.56,10.13,-0.04,14.63319856,313.82,-46.19060604,-46.18,0.010606037,-1.73568552,
286592,-10.55,10.17,-0.08,14.65371625,313.93,-46.05067354,-46.07,-0.019326463,-1.712055459,
286592.2,-10.66,10.13,0.03,14.70552617,313.53,-46.46032647,-46.47,-0.00967353,-1.72273637,
286592.4,-10.87,10.05,0.09,14.80403323,312.77,-47.24467017,-47.23,0.014670174,-1.263568424,
286592.6,-11.03,10.02,0.01,14.90172138,312.25,-47.74700193,-47.75,-0.002998074,-0.337477607,
286592.8,-11.07,10.02,-0.04,14.93135292,312.16,-47.85021031,-47.84,0.01021031,0.125748017,
286593,-11.09,10.1,-0.07,14.99993667,312.32,-47.67492235,-47.68,-0.005077646,0.572515204,
286593.2,-11.14,10.14,0.06,15.06383749,312.32,-47.69049154,-47.68,0.010491542,0.551173959,
286593.4,-11.1,10.21,0.09,15.08158148,312.59,-47.39153572,-47.41,-0.018464283,0.627071332,
286593.6,-11.21,10.22,0.13,15.16945945,312.35,-47.645008,-47.65,-0.004991995,0.616895117,
286593.8,-11.17,10.34,-0.03,15.22118589,312.79,-47.20975898,-47.21,-0.000241017,0.8985952,
286594,-11.23,10.43,0.02,15.32637596,312.87,-47.11522613,-47.13,-0.014773872,0.86410621,
286594.2,-11.31,10.46,0.03,15.40544384,312.77,-47.23595256,-47.23,0.005952555,0.930307787,
286594.4,-11.21,10.71,0.04,15.50381243,313.67,-46.30670268,-46.33,-0.02329732,0.140148369,
286594.6,-11.12,10.6,0.14,15.36276017,313.62,-46.37146017,-46.38,-0.008539827,0.159812767,
286594.8,-11.19,10.52,0.25,15.35859694,313.24,-46.7676643,-46.76,0.007664301,0.427017478,
286595,-11.18,10.65,0.15,15.44068975,313.61,-46.39078327,-46.39,0.000783267,0.462818723,
286595.2,-11.1,10.73,-0.02,15.43835807,314.05,-45.97102193,-45.95,0.021021931,0.456622043,
286595.4,-10.99,10.62,-0.06,15.28281715,314,-45.98090547,-46,-0.019094529,0.546647883,
286595.6,-11.08,10.54,-0.04,15.29241642,313.58,-46.43077195,-46.42,0.010771947,0.873559483,
286595.8,-10.89,10.62,-0.03,15.21106505,314.29,-45.71915612,-45.71,0.009156117,0.573713249,
286596,-10.83,10.64,0,15.18217705,314.51,-45.50702906,-45.49,0.017029061,0.372077339,
286596.2,-10.86,10.43,0.06,15.05737361,313.84,-46.15706134,-46.16,-0.00293866,0.377552002,
286596.4,-10.65,10.65,0.12,15.06137444,315.01,-45,-44.99,0.01,0.489670235,
286596.6,-10.6,10.48,0.07,14.90605246,314.66,-45.32615841,-45.34,-0.01384159,0.509722807,
286596.8,-10.58,10.42,-0.05,14.8496734,314.55,-45.43653083,-45.45,-0.013469174,0.299189644,
286597,-10.5,10.49,0.01,14.84217302,314.98,-45.0272967,-45.02,0.007296701,0.214479405,
286597.2,-10.44,10.43,0.02,14.75732022,314.96,-45.02745365,-45.04,-0.012546346,0.300834124,
286597.4,-10.37,10.46,0.04,14.72917174,315.24,-44.75244416,-44.76,-0.007555836,0.401010054,
286597.6,-10.35,10.23,0.03,14.55250494,314.67,-45.33408239,-45.33,0.004082392,-0.128837688,
286597.8,-10.27,10.4,0.06,14.61618623,315.35,-44.63965394,-44.65,-0.010346063,0.410837861,
286598,-10.25,10.2,0.1,14.4603769,314.86,-45.1400872,-45.14,8.72013E-05,0.090788548,
286598.2,-10.18,10.24,0.01,14.4391828,315.17,-44.83164854,-44.83,0.001648537,0.182652377,
286598.4,-10.03,10.11,0.01,14.24124292,315.23,-44.77241121,-44.77,0.002411209,0.073118195,
286598.6,-10.08,10.17,0.13,14.31905374,315.26,-44.74535377,-44.74,0.005353768,-0.033744085,
286598.8,-9.99,10.03,0.13,14.15630602,315.1,-44.88552307,-44.9,-0.01447693,-0.158230248,
286599,-9.99,10,0.27,14.13506632,315.02,-44.97133778,-44.98,-0.008662218,-0.127932565,
286599.2,-9.91,10.05,0.02,14.11419852,315.38,-44.59813239,-44.62,-0.021867615,-0.250585363,
286599.4,-9.87,9.88,-0.08,13.96536072,315.01,-44.97098948,-44.99,-0.019010519,-0.191428716,
286599.6,-9.8,9.85,-0.04,13.89469323,315.13,-44.85420953,-44.87,-0.015790473,-0.210553277,
286599.8,-9.72,9.92,-0.05,13.88829723,315.58,-44.41656009,-44.42,-0.00343991,0.101607481,
286600,-9.73,9.72,-0.01,13.75322871,314.98,-45.02945798,-45.02,0.009457982,0.077447756,
286600.2,-9.67,9.68,0.04,13.68251804,315.04,-44.97038978,-44.96,0.010389781,-0.026412937,
286600.4,-9.59,9.73,-0.02,13.66166169,315.4,-44.58482046,-44.6,-0.015179541,0.155499621,
286600.6,-9.59,9.59,0.06,13.56230806,315,-45,-45,0,-0.184026592,
286600.8,-9.55,9.55,0.04,13.50573952,314.99,-45,-45.01,-0.01,-0.095732622,
286601,-9.41,9.54,0.03,13.39998881,315.38,-44.60694805,-44.62,-0.013051952,0.055856129,
286601.2,-9.41,9.55,0.02,13.40711005,315.43,-44.57693759,-44.57,0.006937587,-0.159855769,
286601.4,-9.37,9.43,-0.06,13.29367519,315.16,-44.81714175,-44.84,-0.02285825,0.003116489,
286601.6,-9.33,9.3,0,13.17341641,314.92,-45.09226366,-45.08,0.012263655,-0.120119842,
286601.8,-9.24,9.33,0.09,13.13112714,315.28,-44.72231665,-44.72,0.002316651,0.110969664,
286602,-9.14,9.19,0.04,12.96131552,315.15,-44.84371075,-44.85,-0.006289246,-0.112620154,
286602.2,-9.06,9,0.01,12.77041894,314.79,-45.19035073,-45.21,-0.019649273,0.044162128,
286602.4,-8.9,8.91,0.01,12.59357376,315.04,-44.96782944,-44.96,0.007829437,0.074023086,
286602.6,-8.75,8.79,0.03,12.40268519,315.14,-44.8693371,-44.86,0.009337103,-0.005934969,
286602.8,-8.55,8.59,0.04,12.11984323,315.12,-44.86628781,-44.88,-0.013712195,0.144581737,
286603,-8.47,8.48,0.05,11.98546203,315.03,-44.96619718,-44.97,-0.003802816,-0.363769399,
286603.2,-8.28,8.23,0.08,11.67438649,314.82,-45.17351788,-45.18,-0.006482119,0.060731769,
286603.4,-8.07,8.13,0.08,11.45520842,315.24,-44.78779438,-44.76,0.02779438,-0.131197249,
286603.6,-7.95,8.03,0.04,11.29970796,315.28,-44.71316495,-44.72,-0.006835048,0.160312839,
286603.8,-7.79,7.74,0,10.98142523,314.84,-45.18446742,-45.16,0.024467423,-0.055739607,
286604,-7.61,7.63,0.06,10.77631662,315.09,-44.92480873,-44.91,0.014808731,0.574233435,
286604.2,-7.42,7.52,0.04,10.56441196,315.38,-44.61649984,-44.62,-0.00350016,0.244036575,
286604.4,-7.24,7.41,-0.01,10.35981177,315.67,-44.33516414,-44.33,0.005164139,0.263629765,
286604.6,-7.08,7.26,0,10.14071003,315.72,-44.28084388,-44.28,0.000843883,0.376068202,
286604.8,-6.95,7.01,0.01,9.871301839,315.22,-44.75374458,-44.78,-0.026255416,0.888126526,
286605,-6.77,6.9,0.11,9.666586781,315.53,-44.45514069,-44.47,-0.014859313,0.422373494,
286605.2,-6.63,6.72,0.12,9.440090042,315.37,-44.61374217,-44.63,-0.016257831,0.486183143,
286605.4,-6.39,6.6,0.07,9.186517294,315.91,-44.07382096,-44.09,-0.016179035,0.815915534,
286605.6,-6.25,6.44,0.09,8.974190771,315.84,-44.14220766,-44.16,-0.017792337,0.117279398,
286605.8,-6.11,6.28,0.11,8.761877653,315.78,-44.21390869,-44.22,-0.006091312,0.398844465,
286606,-5.9,6.22,0.04,8.573120785,316.5,-43.48759151,-43.5,-0.012408487,-1.026721737,
286606.2,-5.76,6.05,0.02,8.35344839,316.39,-43.59335837,-43.61,-0.016641631,-5.396789703,
286606.4,-5.79,5.82,-0.01,8.209537137,315.15,-44.85194922,-44.85,0.00194922,-7.386027493,
286606.6,-5.76,5.7,0.09,8.103554776,314.72,-45.29997516,-45.28,0.019975162,-10.54927719,
286606.8,-5.84,5.54,0.09,8.049670801,313.47,-46.51008381,-46.53,-0.019916195,-11.84543419,
286607,-6.12,5.16,0.18,8.004998438,310.13,-49.86451444,-49.87,-0.005485562,-14.31471046,
286607.2,-6,4.88,0.12,7.733976985,309.1,-50.87739261,-50.9,-0.022607393,-18.52419972,
286607.4,-6.14,4.37,0.1,7.536345268,305.43,-54.55953846,-54.57,-0.010461539,-17.51026275,
286607.6,-6.38,3.95,0.05,7.503792375,301.77,-58.23742836,-58.23,0.007428361,-21.46161887,
286607.8,-6.38,3.52,0.03,7.286617871,298.86,-61.11341823,-61.14,-0.026581767,-22.0079306,
286608,-6.65,2.87,0.04,7.242886165,293.3,-66.65598904,-66.7,-0.044010962,-23.9468505,
286608.2,-6.4,2.2,-0.14,6.767569726,288.95,-71.02959219,-71.05,-0.020407808,-22.60210101,
286608.4,-6.59,1.9,-0.18,6.858432766,286.06,-73.91690171,-73.94,-0.02309829,-23.07678134,
286608.6,-6.76,1.21,-0.15,6.867437659,280.13,-79.8518621,-79.87,-0.018137903,-23.02210962,
286608.8,-6.56,0.74,-0.13,6.601605865,276.42,-83.56396395,-83.58,-0.016036052,-21.85178016,
286609,-6.52,0.3,0.08,6.526898191,272.66,-87.36554924,-87.34,0.025549236,-22.77950182,
286609.2,-6.68,-0.57,0.16,6.704274756,265.09,-94.87719691,-94.91,-0.032803092,-21.77239478,
286609.4,-6.57,-0.95,0.13,6.638328103,261.78,-98.22775165,-98.22,0.007751649,-21.77021138,
286609.6,-6.4,-1.46,0.05,6.564419243,257.13,-102.8506907,-102.87,-0.019309275,-21.48759023,
286609.8,-6.33,-2.02,0.03,6.644493961,252.32,-107.69868,-107.68,0.018679954,-20.29270385,
286610,-6.2,-2.47,-0.01,6.673896913,248.3,-111.7216992,-111.7,0.021699216,-19.08790067,
286610.2,-6.12,-2.91,-0.06,6.776614199,244.54,-115.4306295,-115.46,-0.029370454,-17.02511767,
286610.4,-5.98,-3.34,-0.02,6.849525531,240.81,-119.1846,-119.19,-0.005400028,-14.87874433,
286610.6,-5.94,-3.8,0.01,7.051496295,237.35,-122.6082931,-122.65,-0.04170691,-12.34077445,
286610.8,-5.82,-4.15,0.01,7.148069669,234.52,-125.4910883,-125.48,0.011088292,-8.373831727,
286611,-5.73,-4.46,0.01,7.261163819,232.12,-127.8957455,-127.88,0.015745498,-5.188046209,
286611.2,-5.76,-4.57,-0.04,7.352720585,231.59,-128.4285819,-128.41,0.018581852,-3.639873679,
286611.4,-5.69,-4.86,-0.02,7.483027462,229.51,-130.5016355,-130.49,0.011635468,-2.92427048,
286611.6,-5.74,-4.95,0.01,7.579584421,229.23,-130.7734766,-130.77,0.003476635,-2.895726632,
286611.8,-5.75,-5.14,-0.01,7.712463938,228.25,-131.7939449,-131.75,0.04394489,-2.11659214,
286612,-5.78,-5.19,-0.01,7.768172243,228.08,-131.9214246,-131.92,0.001424624,-2.032343133,
286612.2,-5.81,-5.3,0.01,7.864229142,227.64,-132.3717058,-132.36,0.011705812,-1.329693707,
286612.4,-5.86,-5.36,-0.03,7.941611927,227.52,-132.4484003,-132.48,-0.031599689,-1.225276993,
286612.6,-5.83,-5.5,-0.02,8.014917342,226.66,-133.3316626,-133.34,-0.008337448,-1.234090322,
286612.8,-5.82,-5.58,-0.01,8.062803483,226.2,-133.7939512,-133.8,-0.006048779,-1.159762292,
286613,-5.88,-5.55,0.03,8.085598308,226.66,-133.3462505,-133.34,0.006250539,-1.034240613,
286613.2,-5.72,-5.52,0,7.949138318,225.99,-133.9806097,-134.01,-0.029390281,-0.611496979,
286613.4,-5.76,-5.48,0.01,7.950345904,226.41,-133.5729981,-133.59,-0.017001868,-1.928130331,
286613.6,-5.58,-5.43,-0.03,7.785968148,225.78,-134.2194518,-134.22,-0.00054816,-0.364023943,
286613.8,-5.37,-5.2,-0.07,7.475085284,225.94,-134.0785768,-134.06,0.01857684,-1.330092516,
286614,-5.24,-5.2,0.05,7.38224898,225.25,-134.780477,-134.75,0.030477015,-0.143596621,
286614.2,-5.1,-4.94,-0.03,7.100253517,225.88,-134.0869971,-134.12,-0.033002867,-2.041671792,
286614.4,-4.74,-4.81,-0.04,6.753051162,224.57,-135.4199615,-135.43,-0.010038456,-3.260073089,
286614.6,-4.62,-4.61,0.06,6.526599421,225.04,-134.9379244,-134.96,-0.022075576,-3.44678615,
286614.8,-4.38,-4.58,0.07,6.337254926,223.71,-136.2787113,-136.29,-0.011288693,-3.31707247,
286615,-4.07,-4.37,-0.05,5.971750162,223.01,-137.0357228,-136.99,0.045722785,-3.37378494,
286615.2,-3.9,-4.24,-0.04,5.76086799,222.64,-137.3917995,-137.36,0.031799501,-3.005882725,
286615.4,-3.72,-4.03,-0.02,5.484459864,222.71,-137.29061,-137.29,0.000610043,-2.889693867,
286615.6,-3.36,-3.91,-0.03,5.155356438,220.69,-139.3263775,-139.31,0.016377458,-2.115418833,
286615.8,-3.35,-3.72,0.04,5.006086296,222.07,-137.9957732,-137.93,0.065773168,-1.798624494,
286616,-3.01,-3.64,0.05,4.723314514,219.63,-140.4118692,-140.37,0.041869152,-2.204778374,
286616.2,-3,-3.42,0,4.549329621,221.32,-138.7429883,-138.68,0.062988296,-2.801767495,
286616.4,-2.81,-3.35,0,4.372482133,219.97,-140.0098751,-140.03,-0.020124941,-4.653268033,
286616.6,-2.71,-3.23,0,4.216277979,220.06,-140.0030377,-139.94,0.063037705,-7.284819052,
286616.8,-2.51,-3.14,0.04,4.019912934,218.63,-141.3624512,-141.37,-0.007548823,-8.414826041,
286617,-2.24,-3.16,0.01,3.873396442,215.31,-144.6686687,-144.69,-0.021331339,-9.597513485,
286617.2,-2.09,-3.05,-0.04,3.697377449,214.45,-145.5792682,-145.55,0.02926822,-9.53140739,
286617.4,-1.77,-2.85,-0.12,3.354906854,211.78,-148.1575427,-148.22,-0.06245726,-9.197572932,
286617.6,-1.56,-2.6,0,3.032094985,210.96,-149.0362435,-149.04,-0.003756532,-8.961043211,
286617.8,-1.37,-2.45,-0.01,2.807026897,209.3,-150.7867921,-150.7,0.086792072,-8.590088086,
286618,-1.09,-2.21,-0.04,2.464183435,206.18,-153.746901,-153.82,-0.073099017,-8.36906336,
286618.2,-0.96,-1.92,-0.07,2.146625258,206.66,-153.4349488,-153.34,0.094948823,-7.802560344,
286618.4,-0.7,-1.66,-0.06,1.801554884,202.89,-157.1354919,-157.11,0.025491878,-6.8472499,
286618.6,-0.57,-1.41,-0.03,1.520855023,201.94,-157.9887168,-158.06,-0.071283198,-6.602782149,
286618.8,-0.57,-1.2,0.03,1.32849539,205.34,-154.5922819,-154.66,-0.067718109,-6.729623018,
286619,-0.44,-1.13,0.03,1.212641744,201.12,-158.72503,-158.88,-0.154969972,-6.350844072,
286619.2,-0.3,-1.13,-0.01,1.169144987,195.01,-165.1317186,-164.99,0.141718642,-5.883687927,
286619.4,-0.42,-1.02,0,1.103086579,202.12,-157.6198649,-157.88,-0.260135052,-5.606682228,
286619.6,-0.23,-1.04,0.03,1.0651291,192.62,-167.5295383,-167.38,0.149538278,-5.543440853,
286619.8,-0.31,-0.99,-0.1,1.037400598,197.17,-162.6130278,-162.83,-0.216972177,-5.654908276,
286620,-0.2,-1.01,-0.07,1.029611577,191.46,-168.7992022,-168.54,0.259202212,-5.752000548,
286620.2,-0.29,-1,0.1,1.041201229,195.97,-163.827841,-164.03,-0.202159016,-4.763106929,
286620.4,-0.17,-1.08,-0.1,1.093297764,188.9,-171.0546182,-171.1,-0.045381834,-5.446913387,
286620.6,-0.02,-1.02,-0.14,1.02019606,181.12,-178.8766973,-178.88,-0.003302714,-8.222783738,
286620.8,-0.3,-1.17,-0.13,1.207849328,194.51,-165.6186054,-165.49,0.128605409,-6.904030572,
286621,-0.07,-1.3,0.01,1.301883251,183.23,-176.9178192,-176.77,0.147819175,-7.057164851,
286621.2,-0.14,-1.28,0.07,1.287633488,186.06,-173.7580857,-173.94,-0.181914347,-7.307873672,
286621.4,-0.04,-1.31,-0.02,1.310610545,181.68,-178.251054,-178.32,-0.068946045,-7.65716758,
286621.6,-0.14,-1.43,-0.02,1.436836804,185.47,-174.4084422,-174.53,-0.121557756,-9.021169022,
286621.8,-0.07,-1.53,-0.09,1.53160047,182.6,-177.3804512,-177.4,-0.019548795,-9.249340634,
